Mean(z_rock_height),species_cat_01
2.376165343,Focus Species
1.835951381,Focus Species
2.01466,Focus Species
3.202608846,Focus Species
2.55667,Focus Species
2.646030728,Focus Species
1.92290413,Focus Species
1.91985967,Focus Species
2.69719,Focus Species
2.828389428,Focus Species
0.84466786,Focus Species
2.315636751,Focus Species
0.165,Focus Species
0.972321169,Focus Species
3.3325,Focus Species
3.564690525,Focus Species
2.94667,Focus Species
2.180914457,Focus Species
1.255,Focus Species
1.1784181,Focus Species
1.194835683,Focus Species
3.00322575,Focus Species
3.314140946,Focus Species
2.541032938,Focus Species
2.486269597,Focus Species
0.6479048,Focus Species
2.1,Focus Species
1.42359,Focus Species
2.591158043,Focus Species
1.55217,Focus Species
3.030063448,Focus Species
1.91769,Focus Species
2.714372473,Focus Species
2.02118,Focus Species
2.009999999,Focus Species
2.488839203,Focus Species
2.752564675,Focus Species
0.81,Focus Species
2.00463907,Focus Species
0.93506,Focus Species
3.055349439,Focus Species
1.0852547,Focus Species
3.03667,Focus Species
1.09323865,Focus Species
3.004897682,Focus Species
2.52885,Focus Species
2.699999997,Focus Species
-0.25,Focus Species
0.8089694,Focus Species
2.981038293,Focus Species
0.936154093,Focus Species
1.71969528,Focus Species
2.56667,Focus Species
3.169653465,Focus Species
0.765,Focus Species
1.05994,Focus Species
2.770129206,Focus Species
2.486008106,Focus Species
1.29583,Focus Species
3.543402845,Focus Species
3.235033957,Focus Species
2.338019554,Focus Species
4.107380825,Focus Species
1.34045,Focus Species
1.90653,Focus Species
3.142886561,Focus Species
1.065,Focus Species
2.02531925,Focus Species
2.115199604,Focus Species
3.254839883,Focus Species
2.976754417,Focus Species
2.36237073,Focus Species
2.774628542,Focus Species
1.883964782,Focus Species
2.150000001,Focus Species
1.97096,Focus Species
1.977981887,Focus Species
2.674809465,Focus Species
0.2236,Focus Species
0.97053752,Focus Species
3.470000001,Focus Species
2.390687175,Focus Species
2.829935129,Focus Species
0.5028858,Focus Species
1.64957142,Focus Species
3.145641879,Focus Species
2.97072,Focus Species
3.529999999,Focus Species
2.52648,Focus Species
1.74667,Focus Species
1.830000001,Focus Species
1.41,Focus Species
2.138700455,Focus Species
0.623449,Focus Species
2.667749048,Focus Species
2.27722643,Focus Species
2.006656514,Focus Species
1.67968824,Focus Species
2.697832535,Focus Species
2.87171,Focus Species
2.889462002,Focus Species
1.91368,Focus Species
1.9517,Focus Species
1.83,Focus Species
0.56,Focus Species
0.7132,Focus Species
3.169999998,Focus Species
2.378165988,Focus Species
2.441976468,Focus Species
0.895,Focus Species
1.38043,Focus Species
3.04667,Focus Species
0.4376276,Focus Species
3.611924471,Focus Species
2.334009772,Focus Species
0.2250812,Focus Species
1.36744,Focus Species
3.134637705,Focus Species
1.807886521,Focus Species
2.560056506,Focus Species
2.550697435,Focus Species
2.02531925,Focus Species
3.789219577,Focus Species
2.339030114,Focus Species
1.509999999,Focus Species
2.498374724,Focus Species
2.736048153,Focus Species
0.7525162,Focus Species
2.225,Focus Species
1.79009,Focus Species
2.460000001,Focus Species
2.34667,Focus Species
2.17279,Focus Species
2.749570921,Focus Species
2.780533377,Focus Species
1.20667,Focus Species
2.14667,Focus Species
0.2931259,Focus Species
2.58667,Focus Species
3.146211746,Focus Species
2.962698767,Focus Species
2.98846706,Focus Species
2.57005,Focus Species
2.25551,Focus Species
2.34,Focus Species
3.169653465,Focus Species
3.090000002,Focus Species
3.864398452,Focus Species
1.14298,Focus Species
2.147978392,Focus Species
1.389999999,Focus Species
2.434145426,Focus Species
2.026110249,Focus Species
0.78,Focus Species
-0.2241,Focus Species
2.25011,Focus Species
2.71282,Focus Species
2.299999997,Focus Species
1.97481573,Focus Species
2.286753696,Focus Species
2.38,Focus Species
0.2821,Focus Species
2.175219374,Focus Species
3.606409699,Focus Species
2.599999999,Focus Species
1.18498,Focus Species
2.958802194,Focus Species
1.66018369,Focus Species
0.0648,Focus Species
2.93593,Focus Species
1.92946,Focus Species
0.4437081,Focus Species
2.93667,Focus Species
0.5255235,Focus Species
2.666247733,Focus Species
2.46667,Focus Species
2.78667,Focus Species
0.985,Focus Species
1.56,Focus Species
2.894736786,Focus Species
2.55185,Focus Species
0.93478,Focus Species
2.237558244,Focus Species
2.940220105,Focus Species
3.282090148,Focus Species
1.91,Focus Species
2.066431213,Focus Species
2.966740118,Focus Species
0.5402,Focus Species
3.036824804,Focus Species
3.000107961,Focus Species
0.7275214,Focus Species
0.789222178,Focus Species
3.439936004,Focus Species
2.002951529,Focus Species
3.535065958,Focus Species
2.63281,Focus Species
2.24667,Focus Species
3.106351591,Focus Species
2.56514411,Focus Species
2.535015661,Focus Species
3.089999998,Focus Species
3.693650195,Focus Species
2.299999997,Focus Species
0.6460176,Focus Species
1.24667,Focus Species
2.51366399,Focus Species
1.63572,Focus Species
3.700000001,Focus Species
2.492379463,Focus Species
3.230071386,Focus Species
2.92168,Focus Species
0.96667,Focus Species
2.036585829,Focus Species
1.29786,Focus Species
2.349999999,Focus Species
1.692844706,Focus Species
2.838520658,Focus Species
1.77998106,Focus Species
0.92498,Focus Species
3.635024106,Focus Species
1.84606,Focus Species
2.17262,Focus Species
1.28102,Focus Species
2.143978397,Focus Species
3.36649699,Focus Species
1.46981652,Focus Species
1.300024246,Focus Species
2.57005,Focus Species
2.410173832,Focus Species
2.123992718,Focus Species
1.91368,Focus Species
2.35995262,Focus Species
2.42649,Focus Species
0.85127,Focus Species
3.194841369,Focus Species
1.285,Focus Species
3.216343464,Focus Species
1.22,Focus Species
0.7508,Focus Species
2.75667,Focus Species
0.695,Focus Species
1.144493675,Focus Species
2.441671054,Focus Species
2.022855295,Focus Species
2.78667,Focus Species
3.104120946,Focus Species
0.715,Focus Species
1.65820704,Focus Species
2.353785094,Focus Species
2.920123168,Focus Species
3.267395448,Focus Species
2.606089712,Focus Species
2.42667,Focus Species
1.89949,Focus Species
1.96655,Focus Species
3.170000002,Focus Species
3.007898277,Focus Species
0.4001,Focus Species
2.720057651,Focus Species
0.4799482,Focus Species
3.830087053,Focus Species
2.95862,Focus Species
2.666044213,Focus Species
3.004179954,Focus Species
2.21667,Focus Species
1.12,Focus Species
3.048207644,Focus Species
1.85,Focus Species
2.95277,Focus Species
0.92917709,Focus Species
2.59066,Focus Species
3.587485297,Focus Species
2.27257,Focus Species
2.858163054,Focus Species
3.142886561,Focus Species
1.47,Focus Species
1.70659,Focus Species
1.87503,Focus Species
2.25,Focus Species
1.11583253,Focus Species
1.96655,Focus Species
3.380625928,Focus Species
3.219541799,Focus Species
2.319864907,Focus Species
1.61007,Focus Species
1.7576974,Focus Species
2.906436207,Focus Species
1.66667,Focus Species
3.139999998,Focus Species
2.638188198,Focus Species
1.80155,Focus Species
3.204769428,Focus Species
1.91241961,Focus Species
3.03,Focus Species
3.378906649,Focus Species
1.916598106,Focus Species
3.92,Focus Species
3.502499999,Focus Species
1.35282,Focus Species
-0.635,Focus Species
2.39344,Focus Species
0.6202,Focus Species
1.55456,Focus Species
1.3233,Focus Species
2.008793667,Focus Species
1.47742449,Focus Species
2.309733027,Focus Species
1.64485345,Focus Species
0.79,Focus Species
1.36744,Focus Species
0.505,Focus Species
3.079839992,Focus Species
1.67868,Focus Species
3.222499999,Focus Species
2.786043642,Focus Species
1.565,Focus Species
3.820054538,Focus Species
1.53339,Focus Species
3.06484,Focus Species
2.500000002,Focus Species
1.4709,Focus Species
2.49667,Focus Species
2.405560592,Focus Species
1.86261792,Focus Species
2.560418447,Focus Species
2.991134108,Focus Species
3.205378165,Focus Species
1.793216271,Focus Species
2.663424384,Focus Species
3.281303258,Focus Species
1.424408761,Focus Species
0.7152,Focus Species
3.074178143,Focus Species
2.339030114,Focus Species
1.095164995,Focus Species
3.271136946,Focus Species
3.290294329,Focus Species
2.41,Focus Species
1.176411332,Focus Species
3.513085164,Focus Species
2.57667,Focus Species
1.70689,Focus Species
3.226790576,Focus Species
1.79663,Focus Species
0.5195,Focus Species
2.41,Focus Species
2.730037368,Focus Species
2.859909322,Focus Species
2.62667,Focus Species
1.605484717,Focus Species
1.609999999,Focus Species
1.82,Focus Species
3.203519304,Focus Species
2.76709,Focus Species
2.160000001,Focus Species
0.855,Focus Species
1.0727,Focus Species
3.149719142,Focus Species
1.899999999,Focus Species
3.590000001,Focus Species
1.375,Focus Species
3.608170795,Focus Species
1.18667,Focus Species
3.102826282,Focus Species
1.16849,Focus Species
2.07,Focus Species
1.02,Focus Species
3.437546161,Focus Species
1.159959369,Focus Species
2.65667,Focus Species
0.895,Focus Species
2.740038954,Focus Species
3.145641879,Focus Species
1.94904,Focus Species
3.05674,Focus Species
2.245922842,Focus Species
2.418310464,Focus Species
1.23900726,Focus Species
2.63275,Focus Species
3.180804726,Focus Species
2.150862906,Focus Species
1.13,Focus Species
3.24667,Focus Species
1.25008,Focus Species
0.989089995,Focus Species
1.860000002,Focus Species
2.426431886,Focus Species
1.01440588,Focus Species
1.82667,Focus Species
1.33447,Focus Species
3.342213318,Focus Species
2.49791838,Focus Species
2.730005549,Focus Species
2.69667,Focus Species
1.92804,Focus Species
2.646030728,Focus Species
1.235,Focus Species
3.192979104,Focus Species
3.128686867,Focus Species
1.4177308,Focus Species
2.988990753,Focus Species
0.7525162,Focus Species
2.88412,Focus Species
1.721160657,Focus Species
3.03667,Focus Species
2.025202834,Focus Species
0.4506,Focus Species
1.93489654,Focus Species
3.045405942,Focus Species
3.15667,Focus Species
2.640816686,Focus Species
1.101828146,Focus Species
1.322500003,Focus Species
2.62667,Focus Species
2.93258,Focus Species
1.177188205,Focus Species
1.78966,Focus Species
3.166729298,Focus Species
2.11167,Focus Species
1.25788,Focus Species
3.15218021,Focus Species
2.979103964,Focus Species
2.049999999,Focus Species
3.447786802,Focus Species
1.35267372,Focus Species
1.86237272,Focus Species
2.33496112,Focus Species
2.85989,Focus Species
3.07273,Focus Species
3.121457407,Focus Species
1.686733706,Focus Species
2.88412,Focus Species
3.051797416,Focus Species
1.97143,Focus Species
1.12472876,Focus Species
1.24893,Focus Species
1.826048803,Focus Species
3.149719142,Focus Species
3.150000001,Focus Species
2.02118,Focus Species
2.036585829,Focus Species
2.13667,Focus Species
2.48663,Focus Species
3.220037301,Focus Species
2.667846824,Focus Species
1.19691731,Focus Species
3.15667,Focus Species
1.95,Focus Species
2.036585829,Focus Species
0.91792,Focus Species
3.180000001,Focus Species
1.02492,Focus Species
2.03427,Focus Species
3.979963608,Focus Species
2.879979295,Focus Species
1.175,Focus Species
3.982363231,Focus Species
2.9261632,Focus Species
2.49667,Focus Species
2.660000001,Focus Species
2.883908123,Focus Species
2.65076,Focus Species
2.860189438,Focus Species
3.78,Focus Species
3.067117802,Focus Species
2.960016939,Focus Species
0.53,Focus Species
3.000111808,Focus Species
1.77758013,Focus Species
0.5,Focus Species
2.25667,Focus Species
2.520104541,Focus Species
2.749999999,Focus Species
0.8133802,Focus Species
2.61667,Focus Species
3.289058975,Focus Species
3.250000003,Focus Species
3.24667,Focus Species
1.905,Focus Species
1.91769,Focus Species
0.98301041,Focus Species
2.25011,Focus Species
2.838327136,Focus Species
2.429968578,Focus Species
1.88727668,Focus Species
2.920123168,Focus Species
1.84,Focus Species
2.305710557,Focus Species
2.273368989,Focus Species
3.020371099,Focus Species
3.203490066,Focus Species
0.1428785,Focus Species
1.91000784,Focus Species
3.266828627,Focus Species
2.798189634,Focus Species
2.169990714,Focus Species
2.65643,Focus Species
1.03302,Focus Species
2.916198884,Focus Species
2.304021995,Focus Species
2.614990723,Focus Species
2.46438,Focus Species
3.266828627,Focus Species
1.68182106,Focus Species
3.259979627,Focus Species
3.02697,Focus Species
0.97834,Focus Species
2.35995262,Focus Species
3.210344178,Focus Species
2.749570921,Focus Species
1.83164,Focus Species
2.89667,Focus Species
1.25523,Focus Species
3.089999998,Focus Species
1.05985,Focus Species
1.935959,Focus Species
2.668664693,Focus Species
1.08017,Focus Species
1.23031,Focus Species
2.889955716,Focus Species
1.916598106,Focus Species
0.21,Focus Species
3.0339,Focus Species
2.379999996,Focus Species
3.008232234,Focus Species
2.25667,Focus Species
2.912059368,Focus Species
2.2,Focus Species
3.220000001,Focus Species
1.80248558,Focus Species
0.92022,Focus Species
1.31959,Focus Species
2.357862929,Focus Species
2.87235,Focus Species
2.599999999,Focus Species
2.950000001,Focus Species
2.44851,Focus Species
1.86483,Focus Species
1.85667,Focus Species
2.986192955,Focus Species
1.4,Focus Species
3.364087361,Focus Species
2.83486,Focus Species
2.630022658,Focus Species
3.109250523,Focus Species
3.769228139,Focus Species
2.09,Focus Species
1.56691,Focus Species
0.705,Focus Species
2.527008335,Focus Species
2.663424384,Focus Species
3.142886561,Focus Species
0.5,Focus Species
0.73,Focus Species
1.94703465,Focus Species
1.61007,Focus Species
0.579767271,Focus Species
1.30667,Focus Species
2.20667,Focus Species
3.438098439,Focus Species
1.59212387,Focus Species
1.992808716,Focus Species
0.8351,Focus Species
3.404518524,Focus Species
2.74667,Focus Species
2.19667,Focus Species
1.739910473,Focus Species
3.263393639,Focus Species
3.23657,Focus Species
0.5397,Focus Species
2.150862906,Focus Species
2.787010384,Focus Species
2.730037368,Focus Species
1.173071428,Focus Species
2.797577351,Focus Species
2.270735628,Focus Species
2.304021995,Focus Species
2.36237073,Focus Species
3.181812987,Focus Species
2.88204,Focus Species
2.567488375,Focus Species
2.146650315,Focus Species
2.21667,Focus Species
2.57,Focus Species
2.566555272,Focus Species
3.042249511,Focus Species
1.685,Focus Species
2.8928,Focus Species
4.126329524,Focus Species
2.709999997,Focus Species
2.749570921,Focus Species
2.05005,Focus Species
2.22033623,Focus Species
1.44,Focus Species
3.142886561,Focus Species
2.167718012,Focus Species
1.525095771,Focus Species
0.3439801,Focus Species
2.500553744,Focus Species
1.14842,Focus Species
2.469999999,Focus Species
2.567049214,Focus Species
3.290607282,Focus Species
2.147978392,Focus Species
3.125655736,Focus Species
1.84474349,Focus Species
3.772847113,Focus Species
1.62855,Focus Species
2.890176696,Focus Species
2.41,Focus Species
2.769999998,Focus Species
2.910637546,Focus Species
1.84653,Focus Species
3.590000001,Focus Species
3.732162115,Focus Species
2.41169,Focus Species
3.045405942,Focus Species
3.181812987,Focus Species
2.63667,Focus Species
2.359612876,Focus Species
3.982363231,Focus Species
1.83667,Focus Species
2.614990723,Focus Species
3.725589416,Focus Species
2.83003303,Focus Species
2.25,Focus Species
1.389999999,Focus Species
2.600250501,Focus Species
3.140000003,Focus Species
2.37002821,Focus Species
3.679058147,Focus Species
1.719999998,Focus Species
1.6854,Focus Species
0.525,Focus Species
-0.0499,Focus Species
2.8300217,Focus Species
2.79008601,Focus Species
3.165413166,Focus Species
2.978039252,Focus Species
2.191728522,Focus Species
3.123072562,Focus Species
3.300000002,Focus Species
2.461203024,Focus Species
2.689999999,Focus Species
0.888122067,Focus Species
2.61074,Focus Species
2.591158043,Focus Species
2.27166,Focus Species
1.951161709,Focus Species
2.822500003,Focus Species
1.920000001,Focus Species
2.670008346,Focus Species
1.72403,Focus Species
1.914721617,Focus Species
2.04991353,Focus Species
0.6512298,Focus Species
0.7163,Focus Species
0.444424112,Focus Species
2.989999997,Focus Species
2.71013,Focus Species
1.920000001,Focus Species
1.88,Focus Species
2.06667,Focus Species
3.265036554,Focus Species
1.2,Focus Species
3.01667,Focus Species
3.747524255,Focus Species
0.3202798,Focus Species
0.7920277,Focus Species
1.87257,Focus Species
1.88129,Focus Species
3.755051298,Focus Species
2.454166429,Focus Species
2.045002364,Focus Species
0.70994694,Focus Species
1.0852547,Focus Species
3.226810222,Focus Species
1.0727,Focus Species
3.212930838,Focus Species
3.359736075,Focus Species
0.93983001,Focus Species
0.90501,Focus Species
1.00159,Focus Species
2.299880499,Focus Species
3.596446123,Focus Species
3.226363854,Focus Species
3.290294329,Focus Species
3.02192,Focus Species
1.69482645,Focus Species
3.004179954,Focus Species
2.646146497,Focus Species
2.372965841,Focus Species
1.461465307,Focus Species
2.85989,Focus Species
2.436011368,Focus Species
2.01118436,Focus Species
0.185,Focus Species
-0.229827,Focus Species
2.200172037,Focus Species
1.721160657,Focus Species
2.19183446,Focus Species
2.29071,Focus Species
2.56,Focus Species
2.321178039,Focus Species
1.056836662,Focus Species
2.159999999,Focus Species
1.75668,Focus Species
1.44,Focus Species
0.661,Focus Species
0.553,Focus Species
-0.028336,Focus Species
2.730193436,Focus Species
3.176119744,Focus Species
1.48,Focus Species
1.630260464,Focus Species
0.469999999,Focus Species
1.459710235,Focus Species
2.119989635,Focus Species
3.210000001,Focus Species
3.342213318,Focus Species
2.79667,Focus Species
1.2,Focus Species
0.655906,Focus Species
2.16043,Focus Species
2.27312,Focus Species
0.43,Focus Species
2.434145426,Focus Species
1.62108148,Focus Species
1.13834,Focus Species
2.20667,Focus Species
3.638502437,Focus Species
2.03989058,Focus Species
2.224994692,Focus Species
2.599999999,Focus Species
2.668020629,Focus Species
3.299999998,Focus Species
2.365023371,Focus Species
2.129999999,Focus Species
0.1062043,Focus Species
2.500000002,Focus Species
3.810510152,Focus Species
2.552409286,Focus Species
3.623404484,Focus Species
1.942535466,Focus Species
0.825,Focus Species
1.19842,Focus Species
2.778028699,Focus Species
1.84653,Focus Species
1.34272444,Focus Species
0.92178637,Focus Species
2.442510578,Focus Species
1.62191074,Focus Species
2.640816686,Focus Species
3.03343,Focus Species
2.245319735,Focus Species
2.81667,Focus Species
3.199109091,Focus Species
2.66667,Focus Species
0.8517791,Focus Species
0.6128268,Focus Species
1.38489,Focus Species
2.623971444,Focus Species
3.199109091,Focus Species
2.25551,Focus Species
2.50656,Focus Species
3.170342872,Focus Species
3.290294329,Focus Species
1.26477,Focus Species
1.89438,Focus Species
1.10489873,Focus Species
0.7401,Focus Species
3.709795839,Focus Species
1.20667,Focus Species
3.208252294,Focus Species
2.200172037,Focus Species
-0.17,Focus Species
3.428980932,Focus Species
2.449999999,Focus Species
0.4867,Focus Species
0.5831,Focus Species
2.984971186,Focus Species
2.309946405,Focus Species
2.910637546,Focus Species
2.209301754,Focus Species
3.486237086,Focus Species
3.388592384,Focus Species
2.380000002,Focus Species
2.64039,Focus Species
1.7400474,Focus Species
1.99478491,Focus Species
2.50603907,Focus Species
1.495125643,Focus Species
2.360000001,Focus Species
2.28476,Focus Species
2.524009998,Focus Species
1.61,Focus Species
3.288868012,Focus Species
3.285270754,Focus Species
2.166734085,Focus Species
2.286753696,Focus Species
1.63013598,Focus Species
1.38773,Focus Species
3.064193219,Focus Species
1.94777633,Focus Species
3.370000002,Focus Species
2.570238445,Focus Species
1.41836,Focus Species
2.020000001,Focus Species
2.962698767,Focus Species
1.42359,Focus Species
2.6449,Focus Species
0.88249,Focus Species
2.07444,Focus Species
2.858474193,Focus Species
2.859999999,Focus Species
1.42752865,Focus Species
0.789633031,Focus Species
1.61007,Focus Species
1.13834,Focus Species
2.75,Focus Species
1.02741,Focus Species
2.98465,Focus Species
2.510156195,Focus Species
3.418687323,Focus Species
3.380091979,Focus Species
1.78762,Focus Species
2.889686127,Focus Species
1.005,Focus Species
0.0259273,Focus Species
0.97417566,Focus Species
1.56691,Focus Species
1.62191074,Focus Species
2.17262,Focus Species
2.1,Focus Species
3.749190698,Focus Species
1.56,Focus Species
0.5967,Focus Species
2.070267507,Focus Species
1.602998737,Focus Species
2.160325103,Focus Species
2.13667,Focus Species
2.890092961,Focus Species
2.04667,Focus Species
2.009775389,Focus Species
1.61826,Focus Species
2.966740118,Focus Species
0.7667376,Focus Species
1.22169,Focus Species
2.51648,Focus Species
2.315250668,Focus Species
2.90688,Focus Species
0.2390768,Focus Species
0.7920277,Focus Species
3.309539569,Focus Species
1.81,Focus Species
0.3567,Focus Species
1.78996711,Focus Species
0.739999997,Focus Species
2.62667,Focus Species
2.358723483,Focus Species
0.7039866,Focus Species
1.450000001,Focus Species
2.00732404,Focus Species
3.03504308,Focus Species
2.90159,Focus Species
1.22834,Focus Species
3.731002647,Focus Species
0.585,Focus Species
2.150000001,Focus Species
2.874028838,Focus Species
3.6825,Focus Species
2.249999999,Focus Species
2.442510578,Focus Species
1.88129,Focus Species
3.023921186,Focus Species
3.004179954,Focus Species
3.623404484,Focus Species
2.307975509,Focus Species
2.09,Focus Species
2.544297932,Focus Species
2.560056506,Focus Species
3.085853135,Focus Species
2.07942,Focus Species
3.19312264,Focus Species
1.595,Focus Species
2.613479865,Focus Species
3.92,Focus Species
2.023752657,Focus Species
0.890000001,Focus Species
2.92513,Focus Species
2.03753822,Focus Species
2.83,Focus Species
1.42463212,Focus Species
3.892382399,Focus Species
0.5942,Focus Species
0.745,Focus Species
1.38894,Focus Species
3.910000004,Focus Species
0.791,Focus Species
2.01838,Focus Species
1.87492,Focus Species
1.20987,Focus Species
0.98857,Focus Species
2.05099,Focus Species
3.2625,Focus Species
2.73667,Focus Species
0.6511789,Focus Species
2.092129738,Focus Species
3.490008731,Focus Species
1.16497625,Focus Species
1.30667,Focus Species
0.4346898,Focus Species
2.96,Focus Species
2.197634862,Focus Species
3.982363231,Focus Species
1.35282,Focus Species
2.1698996,Focus Species
0.360633092,Focus Species
3.219538667,Focus Species
2.882071687,Focus Species
2.81667,Focus Species
1.433554041,Focus Species
2.17,Focus Species
3.250574977,Focus Species
3.525311786,Focus Species
0.4753699,Focus Species
0.5399,Focus Species
1.09776,Focus Species
2.28667,Focus Species
1.652499998,Focus Species
1.92521927,Focus Species
2.430280244,Focus Species
3.809919625,Focus Species
2.705511322,Focus Species
2.948322152,Focus Species
0.789633031,Focus Species
2.41,Focus Species
2.32813,Focus Species
2.69721,Focus Species
2.35667,Focus Species
2.16,Focus Species
2.590020615,Focus Species
1.83343,Focus Species
2.090702269,Focus Species
1.22498,Focus Species
3.784016366,Focus Species
2.813841074,Focus Species
1.179999999,Focus Species
1.47927,Focus Species
1.1,Focus Species
0.8049,Focus Species
3.577324421,Focus Species
2.778401638,Focus Species
0.89017,Focus Species
4.131852448,Focus Species
2.238066544,Focus Species
3.674886337,Focus Species
2.77667,Focus Species
1.555,Focus Species
2.8300217,Focus Species
1.46,Focus Species
3.699999999,Focus Species
3.328212353,Focus Species
3.142516345,Focus Species
2.02231728,Focus Species
2.97667,Focus Species
0.6063,Focus Species
1.44744,Focus Species
2.345226874,Focus Species
2.60667,Focus Species
0.4286497,Focus Species
3.623404484,Focus Species
3.291035134,Focus Species
2.703627893,Focus Species
0.6383,Focus Species
2.283971735,Focus Species
2.692416752,Focus Species
2.83701,Focus Species
1.90667,Focus Species
0.97,Focus Species
2.5367,Focus Species
2.106001884,Focus Species
1.734072534,Focus Species
0.8449,Focus Species
1.6854,Focus Species
1.795179,Focus Species
2.518973024,Focus Species
1.08502,Focus Species
1.31959,Focus Species
1.835951381,Focus Species
2.260000001,Focus Species
2.694459399,Focus Species
2.80081,Focus Species
2.667749048,Focus Species
0.5051836,Focus Species
3.333474671,Focus Species
1.62155,Focus Species
1.744896319,Focus Species
2.08985806,Focus Species
1.49998926,Focus Species
1.70486975,Focus Species
3.166845363,Focus Species
2.554040324,Focus Species
2.50500725,Focus Species
2.56667,Focus Species
-0.2243668,Focus Species
3.772847113,Focus Species
1.45667,Focus Species
1.860000001,Focus Species
2.19667,Focus Species
2.63068,Focus Species
3.43962146,Focus Species
2.549999997,Focus Species
2.809999999,Focus Species
3.840349514,Focus Species
3.090000002,Focus Species
3.055349439,Focus Species
1.46001411,Focus Species
1.520461219,Focus Species
3.051797416,Focus Species
2.714372473,Focus Species
3.262301328,Focus Species
2.168566263,Focus Species
2.190204199,Focus Species
2.859999999,Focus Species
2.797611865,Focus Species
1.04803,Focus Species
1.42537,Focus Species
0.420000001,Focus Species
2.629698213,Focus Species
1.535,Focus Species
2.750025121,Focus Species
1.926953364,Focus Species
2.55667,Focus Species
1.43592,Focus Species
2.794044278,Focus Species
3.729999999,Focus Species
3.602893915,Focus Species
2.27168,Focus Species
1.964903298,Focus Species
2.01838,Focus Species
2.25298907,Focus Species
1.979,Focus Species
1.49,Focus Species
0.86833,Focus Species
2.175219374,Focus Species
3.180000002,Focus Species
2.214543819,Focus Species
0.880000001,Focus Species
1.53339,Focus Species
2.679999996,Focus Species
2.618091362,Focus Species
2.65667,Focus Species
2.409622842,Focus Species
2.893918418,Focus Species
0.6902,Focus Species
3.528151774,Focus Species
3.770683177,Focus Species
0.4506,Focus Species
3.07,Focus Species
3.23,Focus Species
2.063468755,Focus Species
0.93,Focus Species
3.138038856,Focus Species
3.268984619,Focus Species
2.338019554,Focus Species
3.818384274,Focus Species
1.46709,Focus Species
1.99,Focus Species
1.42673,Focus Species
3.10704974,Focus Species
3.004897682,Focus Species
1.69482645,Focus Species
2.05,Focus Species
2.44674,Focus Species
3.089999998,Focus Species
1.43656,Focus Species
1.84,Focus Species
1.75667,Focus Species
1.461465307,Focus Species
2.64039,Focus Species
1.62648,Focus Species
2.232288855,Focus Species
3.053610423,Focus Species
2.86877,Focus Species
3.061721488,Focus Species
1.34236,Focus Species
3.194841369,Focus Species
2.654044425,Focus Species
2.500000002,Focus Species
1.165,Focus Species
2.958493028,Focus Species
2.359612876,Focus Species
3.552729826,Focus Species
3.156959548,Focus Species
0.6443425,Focus Species
2.240108506,Focus Species
1.954100246,Focus Species
0.90387,Focus Species
3.07,Focus Species
3.879999999,Focus Species
2.474922462,Focus Species
0.4035173,Focus Species
3.219541799,Focus Species
1.905,Focus Species
0.6455563,Focus Species
1.98800638,Focus Species
0.811877467,Focus Species
2.3286,Focus Species
0.2582,Focus Species
1.422830842,Focus Species
2.973296759,Focus Species
1.992994771,Focus Species
2.634034365,Focus Species
1.780000001,Focus Species
2.962500001,Focus Species
2.08513783,Focus Species
2.54667,Focus Species
2.79667,Focus Species
1.16508,Focus Species
3.772288221,Focus Species
2.67891,Focus Species
2.360000001,Focus Species
2.287783132,Focus Species
1.940561106,Focus Species
-0.1784395,Focus Species
0.6562162,Focus Species
2.410594315,Focus Species
2.983386263,Focus Species
0.5546234,Focus Species
2.22667,Focus Species
2.189999999,Focus Species
3.008232234,Focus Species
2.989999997,Focus Species
3.552730309,Focus Species
2.361429197,Focus Species
0.94221429,Focus Species
0.5291,Focus Species
2.98667,Focus Species
2.237558244,Focus Species
2.818229944,Focus Species
2.980834633,Focus Species
1.14329,Focus Species
2.857762243,Focus Species
3.047481181,Focus Species
0.63633,Focus Species
1.98013061,Focus Species
1.89639,Focus Species
1.35711,Focus Species
2.016923977,Focus Species
2.919653745,Focus Species
2.05005,Focus Species
2.771010694,Focus Species
2.65087,Focus Species
2.560000003,Focus Species
3.07273,Focus Species
3.055347447,Focus Species
2.123992718,Focus Species
1.78966,Focus Species
2.883908123,Focus Species
2.63068,Focus Species
2.917507708,Focus Species
1.83667,Focus Species
1.96655,Focus Species
2.917158216,Focus Species
2.180088249,Focus Species
2.76706727,Focus Species
3.112129074,Focus Species
1.92804,Focus Species
0.7623369,Focus Species
0.605,Focus Species
1.77527661,Focus Species
3.805254017,Focus Species
2.882071687,Focus Species
1.664732845,Focus Species
3.22242022,Focus Species
0.7349,Focus Species
1.33,Focus Species
1.0,Focus Species
0.4326,Focus Species
1.826048803,Focus Species
1.12,Focus Species
2.345226874,Focus Species
2.839999999,Focus Species
1.08783,Focus Species
0.936206413,Focus Species
2.073999948,Focus Species
2.190204199,Focus Species
2.900102543,Focus Species
2.68407,Focus Species
0.479258,Focus Species
2.119999999,Focus Species
-0.305,Focus Species
0.36,Focus Species
2.239423581,Focus Species
2.92667,Focus Species
0.791,Focus Species
2.245319735,Focus Species
2.202696759,Focus Species
1.305487256,Focus Species
0.6383,Focus Species
2.75,Focus Species
3.250133653,Focus Species
2.79008601,Focus Species
3.817614785,Focus Species
2.863273227,Focus Species
2.54083,Focus Species
2.602065708,Focus Species
2.852036972,Focus Species
3.010362672,Focus Species
1.30955,Focus Species
